user_id,course_id,rating,enrollment_status,completion_status,timestamp
4164,233900,2,Yes,Completed,2024-03-25
2240,625568,3,Yes,Completed,2025-01-19
4712,46010,2,Yes,In Progress,2024-09-10
4686,631480,4,No,Not Started,2024-10-18
282,744618,5,No,Not Started,2024-10-05
2710,738726,4,No,Completed,2024-12-02
3504,112314,3,No,In Progress,2024-07-28
1177,724596,2,Yes,Not Started,2024-07-26
211,734280,5,Yes,Completed,2024-12-05
1427,114518,2,Yes,Not Started,2024-05-30
539,1021760,3,Yes,Completed,2024-03-14
360,549094,5,Yes,Not Started,2024-08-31
1310,92760,1,Yes,In Progress,2024-10-16
3257,576722,4,No,Not Started,2024-12-25
1517,614668,3,No,Not Started,2024-11-29
3062,580466,2,No,Not Started,2024-05-13
852,213532,4,No,Completed,2025-01-10
4624,304424,1,No,In Progress,2024-02-17
1047,624578,2,No,Not Started,2024-10-18
2757,125162,5,Yes,In Progress,2024-07-10
3470,1142202,2,No,Not Started,2024-09-24
1104,596598,2,No,In Progress,2024-03-07
1986,411168,2,Yes,Not Started,2024-07-19
1529,430994,3,Yes,Not Started,2024-04-07
4522,297762,3,No,Completed,2024-08-23
2144,1024844,4,No,In Progress,2024-07-26
3959,865630,2,Yes,Completed,2024-07-03
4983,382856,2,No,Not Started,2024-11-27
4271,873386,2,Yes,In Progress,2024-11-09
845,1170626,4,Yes,Completed,2024-05-31
1241,1134390,2,No,Not Started,2024-07-21
4826,747552,1,No,Completed,2024-03-15
2958,398798,2,Yes,Completed,2024-10-05
4276,933666,3,Yes,Completed,2024-09-11
3821,145178,2,Yes,Not Started,2024-02-27
2884,716136,2,Yes,Not Started,2024-09-07
4821,772224,1,No,Not Started,2024-12-17
1701,1181652,2,Yes,In Progress,2024-02-13
4576,663702,3,No,Not Started,2024-05-18
2673,364206,1,Yes,In Progress,2024-11-10
4990,628786,4,Yes,Completed,2024-03-20
3693,344234,4,No,Not Started,2025-02-07
1154,212394,4,No,Not Started,2024-02-24
227,825752,3,No,In Progress,2024-07-28
651,1172370,4,No,In Progress,2024-11-13
4343,531290,2,Yes,Not Started,2024-08-05
1827,213532,1,No,In Progress,2024-12-18
308,1223240,1,No,Completed,2024-09-15
2940,343816,4,No,In Progress,2024-06-18
33,214328,4,Yes,Not Started,2024-12-27
4989,56058,4,No,Not Started,2024-04-12
1129,1126016,5,Yes,In Progress,2024-10-03
2944,692176,1,Yes,In Progress,2025-01-07
2477,657710,2,Yes,Completed,2025-01-11
3852,12975,1,No,Not Started,2024-02-25
4892,944534,1,Yes,Not Started,2024-03-23
4730,495484,2,Yes,Completed,2024-06-29
3772,302468,3,No,Completed,2024-05-05
2756,753934,4,Yes,Not Started,2024-02-21
4193,1199928,3,No,In Progress,2024-12-01
4412,43778,1,No,Completed,2024-04-06
3218,883828,4,No,Not Started,2024-05-25
941,382824,1,Yes,Not Started,2024-08-28
2380,661802,3,No,Completed,2024-02-15
4058,1274846,1,Yes,In Progress,2024-05-10
4338,459926,1,Yes,Completed,2024-08-02
3709,628944,1,No,In Progress,2024-06-22
1707,648350,2,Yes,In Progress,2024-12-23
3620,265960,2,No,In Progress,2024-12-01
2115,1186514,3,No,In Progress,2025-02-02
4841,786494,5,No,Not Started,2024-09-13
4707,356840,1,No,Completed,2025-01-03
3988,835616,5,No,In Progress,2024-11-09
4075,667992,3,Yes,Completed,2024-05-25
921,836044,4,Yes,Completed,2024-11-21
2262,397204,2,No,Not Started,2024-12-19
4416,425910,4,Yes,Not Started,2024-12-23
1382,986442,2,Yes,In Progress,2025-01-23
72,27681,5,No,In Progress,2024-09-27
668,226534,2,No,Completed,2024-10-03
312,397946,5,Yes,Completed,2024-03-01
2439,1057040,1,Yes,In Progress,2024-12-13
4361,978272,3,No,Not Started,2024-03-12
2169,953220,4,Yes,Completed,2024-07-06
1103,928858,5,Yes,In Progress,2024-02-21
478,1221942,2,No,Not Started,2024-05-23
2531,366194,5,No,In Progress,2024-07-07
183,933812,3,Yes,Completed,2024-06-15
3374,904144,3,Yes,In Progress,2024-04-30
1173,1095116,1,Yes,Not Started,2024-08-02
3663,117004,3,Yes,In Progress,2024-03-31
873,714724,4,No,In Progress,2024-11-19
3505,1042110,3,Yes,Not Started,2024-06-02
2153,26648,3,No,Completed,2024-12-19
1560,317572,2,Yes,Completed,2024-12-08
3259,872816,1,Yes,In Progress,2024-06-04
2442,933816,3,Yes,Completed,2025-01-27
2188,71912,3,Yes,Completed,2024-04-19
1763,388164,2,Yes,In Progress,2025-01-03
711,255878,1,Yes,Not Started,2024-05-25
3275,403628,3,Yes,Not Started,2024-06-07
1739,11475,5,No,Not Started,2024-09-05
2791,1082996,2,No,Not Started,2024-07-26
4395,1211198,3,No,Completed,2024-05-28
4614,442114,5,Yes,Not Started,2025-01-29
1322,824044,1,No,Completed,2024-02-12
1002,467426,4,No,In Progress,2024-06-01
98,673016,5,Yes,Not Started,2024-03-18
3806,1258402,2,No,Completed,2024-11-30
2903,770486,2,No,In Progress,2024-05-27
344,955818,3,Yes,Completed,2024-11-26
3815,441112,2,Yes,Not Started,2024-06-11
997,667122,3,No,Not Started,2024-09-01
2959,139790,2,Yes,Not Started,2024-08-11
4197,636846,5,Yes,In Progress,2024-02-28
408,924704,1,Yes,Not Started,2024-02-13
2125,1068590,5,No,Not Started,2024-03-26
1864,1016536,1,No,Completed,2024-06-01
1270,19164,4,Yes,In Progress,2024-10-16
2985,547298,3,Yes,In Progress,2024-05-20
4715,1023062,3,No,Not Started,2024-03-20
2140,584468,2,No,Completed,2024-06-28
3112,618396,2,No,Completed,2024-12-05
2636,782192,5,No,Not Started,2024-02-28
2394,441106,5,Yes,Not Started,2024-05-22
2466,390096,1,No,In Progress,2024-12-06
4225,975060,4,No,In Progress,2024-11-18
2731,682484,1,No,Not Started,2024-08-07
4616,551072,3,Yes,Not Started,2025-01-16
3283,1009166,2,No,Completed,2024-10-15
337,1182900,1,No,Not Started,2024-04-30
706,255280,4,No,In Progress,2024-02-27
2969,206592,4,No,Not Started,2024-10-23
692,364426,5,No,Completed,2024-06-02
4070,1008054,4,Yes,In Progress,2024-03-31
3476,822926,2,Yes,In Progress,2024-11-26
2656,242574,1,Yes,Completed,2024-09-29
2235,551910,4,No,In Progress,2025-01-09
2427,709324,2,Yes,Completed,2024-12-23
1934,631480,4,Yes,Not Started,2024-12-07
761,702138,4,No,Completed,2024-03-08
1080,619296,4,No,Completed,2024-06-16
137,1172740,2,No,Not Started,2024-05-06
3469,205810,2,No,Not Started,2024-12-08
3546,1250694,2,Yes,Completed,2024-02-17
4440,791436,4,No,Completed,2024-04-02
2027,650222,1,Yes,Completed,2024-02-17
1747,1200530,4,Yes,Not Started,2025-01-12
4182,936298,2,No,Not Started,2024-12-05
4538,993148,1,No,Completed,2024-04-09
1047,661802,1,Yes,Not Started,2024-07-21
1137,348116,1,Yes,In Progress,2024-07-30
62,603902,1,Yes,Completed,2024-03-18
405,785388,4,Yes,Not Started,2024-09-20
3655,566910,1,No,Not Started,2024-11-13
1234,593460,5,No,Not Started,2025-01-02
646,713098,3,No,In Progress,2024-06-25
4264,690546,1,No,In Progress,2024-07-11
3047,172906,5,No,In Progress,2024-07-28
2984,1101382,3,Yes,Completed,2024-12-28
4538,76052,3,Yes,Not Started,2024-10-22
1413,965528,1,No,Completed,2024-10-12
4048,1068902,2,Yes,In Progress,2024-04-14
1566,663022,4,Yes,Completed,2024-12-15
3247,773016,3,Yes,In Progress,2024-02-12
4274,590794,3,Yes,Not Started,2024-08-19
559,578534,5,Yes,Not Started,2024-10-25
2730,967486,3,No,Not Started,2024-09-23
1228,848664,3,No,Completed,2024-12-19
4495,361286,2,Yes,Completed,2024-12-30
1696,854756,2,Yes,Completed,2024-02-29
1457,635716,1,Yes,Not Started,2024-07-28
2014,904240,4,No,Not Started,2024-07-15
4610,661780,2,No,Completed,2024-05-12
419,590794,1,Yes,In Progress,2024-06-24
3133,822926,4,No,Completed,2024-05-30
2558,947120,4,No,In Progress,2024-12-09
398,994050,1,Yes,Not Started,2024-06-24
3320,1189288,2,No,Not Started,2024-09-16
4638,835082,5,No,In Progress,2024-09-20
3889,628430,1,No,Not Started,2024-06-02
1415,647338,5,No,Completed,2024-05-13
4651,687642,5,No,Completed,2024-11-22
972,773156,1,No,Completed,2024-09-12
3448,933260,1,Yes,Not Started,2024-07-25
1242,1035923,5,Yes,Not Started,2024-09-18
3075,955138,3,No,In Progress,2024-07-08
2943,1193288,1,No,Not Started,2024-09-10
2137,723878,5,Yes,Completed,2024-02-20
2530,1246168,3,No,In Progress,2024-09-06
3822,848664,4,Yes,In Progress,2024-07-24
3198,147174,3,No,In Progress,2024-09-24
2556,18448,4,Yes,Completed,2024-07-07
3106,530092,2,No,Not Started,2024-05-19
4146,815672,2,No,Not Started,2024-02-15
4903,517366,4,No,In Progress,2024-06-11
2307,558432,3,No,Not Started,2024-04-17
2324,806536,2,No,Completed,2024-11-02
3880,823494,3,Yes,Completed,2024-11-06
3019,415802,1,No,Not Started,2024-07-09
3513,585496,5,Yes,In Progress,2024-03-29
4493,506568,5,No,Not Started,2024-04-14
1969,769518,1,Yes,Completed,2024-06-14
2704,871682,3,No,In Progress,2024-08-17
583,245822,5,No,Not Started,2024-10-24
4022,498488,5,No,Completed,2024-06-07
3889,1222836,5,No,In Progress,2024-07-29
3814,736250,1,Yes,Completed,2024-04-07
3740,520116,1,Yes,Not Started,2024-06-28
3554,400130,5,No,In Progress,2025-01-01
1734,207408,3,No,In Progress,2024-09-17
4020,884988,5,Yes,In Progress,2024-03-01
44,963412,4,Yes,Not Started,2024-03-26
2738,513782,4,Yes,Completed,2024-11-10
3287,73938,1,No,Completed,2025-02-06
64,1109150,4,Yes,Completed,2024-06-03
1537,812798,4,No,In Progress,2024-12-12
1462,783748,3,No,In Progress,2024-06-24
3626,996542,2,Yes,Not Started,2024-08-15
177,814474,4,Yes,Not Started,2024-10-13
2643,1020760,5,Yes,Completed,2024-10-21
246,1148412,5,Yes,Completed,2024-06-09
2899,581498,3,No,In Progress,2024-02-14
13,960786,3,Yes,Not Started,2024-05-02
1324,1276364,3,No,In Progress,2024-06-28
438,435626,1,No,Completed,2024-07-16
3335,510098,4,Yes,Not Started,2024-08-17
1067,782430,4,Yes,Completed,2025-01-17
2524,1137310,5,Yes,Completed,2025-01-11
2700,1011058,2,Yes,In Progress,2024-03-26
559,471546,1,Yes,In Progress,2024-05-18
353,364566,4,No,In Progress,2024-06-22
1785,1004008,3,No,In Progress,2024-06-13
2528,793234,1,No,Not Started,2025-01-11
1968,493014,3,Yes,Completed,2024-06-20
267,542950,5,Yes,Not Started,2024-02-23
2653,696630,4,Yes,In Progress,2024-08-04
197,1178820,5,Yes,Not Started,2025-02-11
3875,265960,4,Yes,Completed,2024-12-02
3909,936884,3,No,Not Started,2024-04-26
2643,935900,1,Yes,Not Started,2024-07-01
2938,736940,2,Yes,Completed,2024-08-23
3780,1117834,1,Yes,Not Started,2024-03-19
4126,585566,2,Yes,In Progress,2024-09-23
629,831940,5,No,Completed,2024-11-12
2714,537884,5,No,In Progress,2024-02-21
1319,388712,3,No,Completed,2024-04-02
942,1030774,4,No,Completed,2024-02-23
3038,907408,5,Yes,Completed,2025-02-09
761,661802,4,Yes,Completed,2024-06-07
1705,891484,4,No,In Progress,2024-10-31
3552,655300,3,Yes,Completed,2024-02-29
3948,21386,3,No,Not Started,2024-04-15
1356,837950,2,Yes,Completed,2024-03-20
1541,1158690,2,Yes,Not Started,2024-04-02
2371,861624,2,Yes,In Progress,2024-06-09
106,709460,1,Yes,Not Started,2024-11-08
1227,1117796,3,Yes,Completed,2025-02-04
3577,652438,3,Yes,In Progress,2024-10-27
4398,783158,1,Yes,Completed,2024-10-26
2826,774910,3,Yes,In Progress,2024-12-01
907,832870,5,No,Not Started,2024-12-28
1623,339382,3,No,In Progress,2024-03-13
1498,467238,5,Yes,Not Started,2024-03-18
193,86558,2,Yes,In Progress,2025-01-10
1426,405488,3,No,Not Started,2024-07-20
4647,130694,1,Yes,In Progress,2024-07-02
3519,543346,2,Yes,Not Started,2024-12-25
3752,563650,4,No,In Progress,2024-09-16
4379,834558,5,Yes,Completed,2024-12-06
1537,392526,1,Yes,In Progress,2024-07-31
950,885413,3,No,Completed,2024-10-16
448,704582,1,Yes,Not Started,2024-12-12
1279,56585,4,No,Completed,2025-02-02
1829,932454,2,Yes,In Progress,2024-06-26
1562,442114,4,No,In Progress,2024-11-24
1137,1232390,1,No,Completed,2025-01-27
789,792232,1,No,In Progress,2024-07-28
1838,650328,1,No,Completed,2024-06-11
3058,716310,3,Yes,Not Started,2024-08-25
4995,602812,1,No,In Progress,2024-10-17
3435,808542,3,No,Completed,2024-03-21
721,520116,5,No,Not Started,2024-07-06
1912,975060,5,No,Not Started,2024-07-16
702,1067516,5,No,Not Started,2024-10-10
491,304420,5,No,Completed,2024-04-04
2239,147174,5,No,Not Started,2024-10-08
1968,615106,1,Yes,Completed,2024-07-24
3319,356840,2,No,Completed,2024-06-11
2807,134144,5,Yes,Completed,2024-12-16
1958,722174,4,No,Not Started,2024-12-10
3687,1271684,3,No,In Progress,2024-07-06
882,142666,4,Yes,Completed,2024-10-10
3761,368916,3,Yes,Completed,2024-05-23
2486,975916,5,Yes,Not Started,2024-12-18
885,1013190,1,No,In Progress,2025-01-13
123,281844,4,No,Completed,2024-10-15
1729,772480,1,Yes,Not Started,2024-06-18
579,73030,2,Yes,Completed,2024-09-13
4451,1009166,3,Yes,Not Started,2024-07-05
2031,594854,5,No,In Progress,2024-02-28
3749,212376,2,No,In Progress,2024-04-08
4062,875194,1,No,Completed,2024-03-16
649,699376,5,No,Not Started,2024-10-20
549,777650,1,No,In Progress,2025-01-28
1312,508796,1,Yes,Completed,2025-01-17
3845,1098994,3,Yes,In Progress,2025-01-13
4910,1110756,4,No,Completed,2024-06-07
728,959604,3,No,Not Started,2024-10-10
423,638040,2,Yes,Not Started,2024-04-20
3932,1018380,5,Yes,In Progress,2025-02-09
646,470412,1,No,In Progress,2024-12-06
4627,900434,3,No,In Progress,2024-08-13
704,403106,3,No,Not Started,2024-05-16
480,993510,4,No,Not Started,2024-10-10
2599,326338,4,No,Completed,2024-07-16
4764,1031696,5,Yes,In Progress,2024-11-01
517,909970,3,Yes,Not Started,2024-11-10
1148,197610,5,Yes,Completed,2025-01-28
3840,358062,1,Yes,Not Started,2024-03-16
598,1033670,5,Yes,In Progress,2024-09-05
4582,726290,5,No,Completed,2024-05-01
4961,886300,3,No,Not Started,2024-02-19
3348,258894,2,Yes,Not Started,2025-01-29
4378,387348,4,No,Completed,2024-07-12
151,1223570,2,Yes,Not Started,2024-02-27
3284,1121696,5,Yes,Completed,2024-09-13
1771,974704,1,Yes,In Progress,2024-03-08
43,648118,5,No,Completed,2024-10-15
4303,258894,1,Yes,Completed,2024-12-25
4377,971260,2,Yes,In Progress,2025-01-30
3259,763100,4,No,Completed,2024-09-16
3892,595876,1,No,In Progress,2024-09-03
2122,331600,1,No,Not Started,2024-11-13
108,990440,1,Yes,Completed,2024-05-10
4408,316704,2,Yes,In Progress,2024-03-04
753,895040,5,Yes,Not Started,2024-05-12
3474,149602,2,Yes,In Progress,2024-04-23
3973,510784,3,Yes,Not Started,2024-12-10
4654,173776,4,Yes,Not Started,2025-02-01
4626,43319,1,No,Not Started,2024-05-24
50,191854,4,No,Not Started,2025-01-27
1641,681390,2,Yes,Not Started,2024-07-05
3714,813142,4,Yes,In Progress,2025-01-06
2417,692658,4,Yes,Completed,2024-02-29
1366,390472,3,Yes,Completed,2024-04-24
4169,45941,5,No,Completed,2024-08-17
718,553582,5,Yes,In Progress,2024-10-03
305,1076424,5,Yes,In Progress,2024-10-14
1450,979616,5,Yes,Completed,2024-04-24
3033,987064,4,No,Not Started,2025-01-24
2203,797040,1,Yes,Not Started,2024-04-01
1148,613944,5,No,Completed,2024-08-31
2437,1084894,2,Yes,Completed,2024-12-23
1204,935014,5,Yes,Completed,2024-06-23
935,951060,4,Yes,Not Started,2025-02-11
1406,854746,4,Yes,Not Started,2024-11-14
443,1229274,1,No,Not Started,2024-03-12
4262,332690,2,No,In Progress,2024-07-26
364,975074,5,No,Not Started,2024-05-10
4902,738726,2,Yes,In Progress,2024-07-07
4361,648118,4,Yes,Completed,2024-11-25
6,1024800,3,No,Completed,2024-03-14
1559,790034,3,No,Completed,2024-08-01
1623,607362,5,Yes,Not Started,2024-03-08
3221,151956,2,No,Not Started,2024-12-29
1450,340844,2,No,Not Started,2024-04-15
53,592594,3,Yes,Not Started,2024-03-03
1156,554570,4,No,In Progress,2024-03-22
4887,201942,1,No,In Progress,2024-08-06
3660,413494,4,No,In Progress,2024-08-07
4974,577796,4,Yes,Not Started,2025-02-01
2636,1273896,4,Yes,Completed,2024-06-16
1258,74782,4,Yes,In Progress,2024-05-02
1144,968292,5,No,Completed,2024-07-04
679,530426,3,Yes,Not Started,2024-02-29
3836,640496,5,Yes,In Progress,2024-06-26
3579,592352,1,Yes,Completed,2024-03-16
4284,577796,4,Yes,Completed,2024-05-14
1431,496006,4,No,In Progress,2024-12-18
2281,288256,4,Yes,In Progress,2024-03-20
4363,499504,2,Yes,In Progress,2024-11-06
443,1136446,3,Yes,Not Started,2024-04-09
312,975074,1,Yes,In Progress,2025-01-29
3961,1069866,1,Yes,Completed,2024-03-10
3014,1075366,5,Yes,Completed,2024-11-26
1957,745110,1,Yes,Not Started,2024-03-07
50,69414,4,Yes,In Progress,2024-04-16
4819,538560,5,No,Completed,2024-11-26
4851,185538,1,Yes,Completed,2024-04-16
4256,1133716,2,Yes,Completed,2024-12-15
2228,975060,4,Yes,In Progress,2024-04-20
3372,53256,3,Yes,In Progress,2024-11-03
1277,190906,3,Yes,Not Started,2024-10-10
978,883324,5,Yes,In Progress,2024-06-28
2765,752658,2,Yes,Not Started,2024-03-25
1802,826568,5,Yes,Completed,2024-10-11
4032,332252,1,No,In Progress,2024-12-17
91,130694,2,No,Not Started,2024-02-21
3840,73898,1,No,Completed,2025-01-24
4088,661780,5,Yes,Completed,2024-12-08
4710,1024862,5,Yes,Not Started,2024-03-01
3187,494330,1,Yes,In Progress,2024-06-01
4955,464002,5,No,In Progress,2024-06-23
2257,632234,3,No,Not Started,2024-08-30
898,1216132,2,No,Completed,2025-01-13
2196,541824,3,No,Completed,2024-12-31
1790,783292,5,Yes,Completed,2024-06-25
2944,920544,4,No,Completed,2024-07-20
4110,1113702,1,No,Completed,2024-11-26
2265,720356,3,No,Not Started,2024-10-12
1896,387348,1,Yes,Completed,2024-05-05
1160,1196728,3,No,In Progress,2024-04-17
2673,627332,5,Yes,Completed,2024-10-11
3571,598846,2,No,Not Started,2024-12-15
2937,311916,4,No,Not Started,2024-02-15
3505,610890,4,No,In Progress,2024-04-08
137,933816,5,Yes,In Progress,2025-01-13
2127,1122832,1,No,Completed,2024-09-11
1019,471556,1,No,Not Started,2024-05-29
750,936504,1,No,Completed,2024-12-06
1546,1258666,3,Yes,In Progress,2024-05-30
483,100916,1,Yes,Completed,2024-05-21
448,597164,4,Yes,In Progress,2024-06-29
2328,806642,1,No,Not Started,2024-04-04
4473,647442,1,No,Not Started,2024-12-30
2516,529028,1,No,Completed,2024-12-17
3280,138336,2,No,Completed,2024-05-01
2771,52118,3,No,Not Started,2024-03-13
833,589778,5,Yes,Not Started,2024-03-07
1317,1123098,1,No,Not Started,2024-07-02
1314,945750,3,Yes,In Progress,2024-09-26
4829,142666,1,No,In Progress,2024-11-01
3141,978462,2,No,Completed,2024-07-29
4294,43441,1,No,Not Started,2025-01-06
4311,712960,5,Yes,Completed,2024-11-17
2915,774570,3,Yes,Not Started,2024-03-26
4875,1068986,2,No,Not Started,2024-08-30
2307,939962,2,Yes,Not Started,2024-12-12
553,149042,1,Yes,Completed,2024-10-25
1614,1156530,3,Yes,Completed,2024-04-26
4662,837950,1,Yes,Not Started,2024-06-03
2713,398798,5,No,Not Started,2024-06-10
3453,765562,1,Yes,Completed,2024-09-29
2443,958982,5,No,Completed,2024-05-24
1981,340844,3,Yes,Not Started,2024-06-12
3288,651352,4,No,In Progress,2024-05-11
4913,707962,1,Yes,In Progress,2024-10-24
2149,1116366,1,No,Not Started,2024-04-16
907,369662,5,Yes,Not Started,2024-10-01
2725,808622,3,No,In Progress,2024-09-19
302,1164876,5,No,Completed,2024-11-30
3136,218856,5,Yes,In Progress,2024-07-31
1106,469848,5,Yes,Not Started,2024-06-13
3413,1009802,4,Yes,Completed,2025-01-03
1449,883324,4,No,In Progress,2024-09-16
3910,786494,5,Yes,In Progress,2024-08-28
2623,585496,1,No,Not Started,2024-09-18
642,975916,2,Yes,In Progress,2024-05-17
4159,1009166,2,Yes,In Progress,2024-10-23
2295,1172166,1,No,In Progress,2024-12-22
752,1029322,2,Yes,In Progress,2024-08-25
2362,971110,1,Yes,In Progress,2024-06-26
2864,572744,4,No,Not Started,2024-04-04
4980,933394,3,Yes,Completed,2024-04-21
4632,128384,2,No,Completed,2024-09-06
3875,941520,2,No,Completed,2024-03-11
2422,673750,2,No,Not Started,2025-02-03
333,1097778,3,Yes,Not Started,2024-08-25
1646,619610,2,Yes,In Progress,2024-05-03
2307,1056848,2,Yes,Not Started,2024-07-04
993,231970,5,No,Completed,2024-04-26
2486,933666,2,Yes,In Progress,2024-05-02
1851,640164,5,Yes,Not Started,2024-03-20
4317,1132162,2,Yes,In Progress,2024-07-24
55,452514,5,No,Completed,2025-01-29
527,493014,3,No,Not Started,2025-01-18
1132,792232,4,No,Completed,2024-05-03
2724,793234,5,No,Not Started,2024-07-02
366,624356,2,No,Not Started,2025-02-01
558,179824,3,No,Completed,2024-03-27
272,368908,5,No,In Progress,2024-02-14
4554,139772,1,No,In Progress,2024-02-24
2514,1164488,3,No,Completed,2024-06-08
1942,41890,2,No,Completed,2024-07-19
35,385662,1,Yes,Completed,2024-05-30
4055,764164,4,No,Not Started,2024-09-28
3031,1191504,1,No,Not Started,2024-03-27
3620,987865,5,Yes,Not Started,2024-06-08
2830,661814,4,Yes,Completed,2024-09-15
3165,427066,5,Yes,In Progress,2024-04-14
2116,164102,5,No,Not Started,2024-09-30
668,666254,4,No,In Progress,2024-05-08
4777,994312,2,No,Completed,2024-07-06
28,910624,4,No,Completed,2024-06-09
1690,909836,3,No,Completed,2024-03-16
3981,580068,3,Yes,Completed,2025-01-31
3509,407658,3,No,In Progress,2024-12-14
4004,806122,5,Yes,Completed,2024-10-30
2339,993134,2,No,Not Started,2024-05-11
4492,923184,3,No,Not Started,2024-06-07
4817,705890,3,Yes,In Progress,2024-08-06
2163,478598,1,Yes,Completed,2025-01-07
4259,1012262,3,Yes,Not Started,2024-09-10
4925,26648,2,Yes,In Progress,2024-07-16
4535,64605,3,No,Not Started,2024-04-27
4850,178602,2,No,Completed,2024-08-27
1465,1133764,3,Yes,Not Started,2025-01-11
3133,30318,2,No,In Progress,2024-06-29
2036,868112,3,No,Completed,2024-08-26
4967,806642,4,Yes,In Progress,2024-06-29
3155,1107954,4,No,In Progress,2024-04-20
2064,226084,4,No,Not Started,2024-09-15
694,844458,1,Yes,Completed,2024-05-09
4736,177584,5,Yes,Not Started,2024-09-24
4718,1104858,1,Yes,Completed,2024-04-05
2851,1007766,1,No,Not Started,2024-04-06
